op	Tax
operon100_20748	Citrobacter_amalonaticus
operon100_20749	Desulfohalobium_retbaense
operon100_20750	Cyanothece_sp
operon100_20751	Desulfitobacterium_hafniense
operon100_20752	Corynebacterium_glutamicum
operon100_20753	Corynebacterium_pseudotuberculosis
operon100_20754	Clostridium_pasteurianum
operon100_20755	Clostridium_perfringens
operon100_20756	Corynebacterium_casei
operon100_20757	Corynebacterium_simulans
operon100_20758	Corynebacterium_sp
operon100_20759	Corynebacterium_diphtheriae
operon100_20760	Chelatococcus_sp
operon100_20761	Cellulomonas_flavigena
operon100_20762	Cellulosimicrobium_sp
operon100_20763	Candidatus_Tremblaya
operon100_20764	Corynebacterium_pseudotuberculosis
operon100_20765	Corynebacterium_glutamicum
operon100_20766	Corynebacterium_glutamicum
operon100_20767	Carnobacterium_sp
operon100_20768	Escherichia_coli
operon100_20769	Escherichia_coli
operon100_20770	Escherichia_coli
operon100_20771	Enterobacter_asburiae
operon100_20772	Enterobacter_cloacae
operon100_20773	Escherichia_coli
operon100_20774	Escherichia_coli
operon100_20775	Escherichia_coli
operon100_20776	Escherichia_coli
operon100_20777	Enterobacter_cloacae
operon100_20778	Enterobacter_aerogenes
operon100_20779	Enterobacter_aerogenes
operon100_20780	Enterobacter_aerogenes
operon100_20781	Enterobacter_sp
operon100_20782	Enterobacter_cloacae
operon100_20783	Enterobacter_asburiae
operon100_20784	Enterobacter_aerogenes
operon100_20785	Enterobacter_aerogenes
operon100_20786	Escherichia_coli
operon100_20787	Clostridium_botulinum
operon100_20788	Escherichia_coli
operon100_20789	Escherichia_coli
operon100_20790	Enterococcus_faecium
operon100_20791	Clostridium_baratii
operon100_20792	Clostridium_botulinum
operon100_20793	Clostridium_botulinum
operon100_20794	Clostridium_botulinum
operon100_20795	Escherichia_coli
operon100_20796	Enterococcus_faecium
operon100_20797	Enterococcus_faecium
operon100_20798	Escherichia_coli
operon100_20799	Escherichia_coli
operon100_20800	Escherichia_coli
operon100_20801	Enterococcus_faecalis
operon100_20802	Enterococcus_faecalis
operon100_20803	Enterococcus_faecalis
operon100_20804	Enterobacter_sp
operon100_20805	Pseudomonas_oryzihabitans
operon100_20806	Pseudomonas_parafulva
operon100_20807	Pseudomonas_parafulva
operon100_20808	Pseudomonas_sp
operon100_20809	Pseudomonas_sp
operon100_20810	Pseudomonas_sp
operon100_20811	Pseudomonas_stutzeri
operon100_20812	Pseudomonas_sp
operon100_20813	Porphyromonas_gingivalis
operon100_20814	Peptoclostridium_difficile
operon100_20815	Photobacterium_damselae
operon100_20816	Porphyromonas_gingivalis
operon100_20817	Planococcus_rifietoensis
operon100_20818	Photorhabdus_temperata
operon100_20819	Pseudomonas_sp
operon100_20820	Enterobacter_sp
operon100_20821	Enterobacter_sp
operon100_20822	Enterobacter_sp
operon100_20823	Enterococcus_faecalis
operon100_20824	Enterobacter_sp
operon100_20825	Enterococcus_avium
operon100_20826	Enterobacter_sp
operon100_20827	Pseudomonas_aeruginosa
operon100_20828	Pseudomonas_aeruginosa
operon100_20829	Pseudomonas_aeruginosa
operon100_20830	Pseudomonas_aeruginosa
operon100_20831	Pseudomonas_fluorescens
operon100_20832	Pseudomonas_aeruginosa
operon100_20833	Pseudomonas_chlororaphis
operon100_20834	Pseudomonas_azotoformans
operon100_20835	Pseudomonas_aeruginosa
operon100_20836	Pseudomonas_aeruginosa
operon100_20837	Clostridium_sp
operon100_20838	Klebsiella_oxytoca
operon100_20839	Klebsiella_oxytoca
operon100_20840	Idiomarinaceae_bacterium
operon100_20841	Halorhodospira_halophila
operon100_20842	Helicobacter_canadensis
operon100_20843	Lactobacillus_amylovorus
operon100_20844	Lactobacillus_brevis
operon100_20845	Kitasatospora_setae
operon100_20846	Intrasporangium_calvum
operon100_20847	Herpetosiphon_aurantiacus
operon100_20848	Klebsiella_pneumoniae
operon100_20849	Klebsiella_pneumoniae
operon100_20850	Klebsiella_pneumoniae
operon100_20851	Klebsiella_pneumoniae
operon100_20852	Hydrogenophaga_intermedia
operon100_20853	Idiomarinaceae_bacterium
operon100_20854	Klebsiella_pneumoniae
operon100_20855	Klebsiella_pneumoniae
operon100_20856	Klebsiella_variicola
operon100_20857	Klebsiella_pneumoniae
operon100_20858	Klebsiella_pneumoniae
operon100_20859	Klebsiella_pneumoniae
operon100_20860	Klebsiella_pneumoniae
operon100_20861	Klebsiella_pneumoniae
operon100_20862	Klebsiella_pneumoniae
operon100_20863	Hafnia_alvei
operon100_20864	Klebsiella_pneumoniae
operon100_20865	Klebsiella_pneumoniae
operon100_20866	Klebsiella_pneumoniae
operon100_20867	Klebsiella_pneumoniae
operon100_20868	Lactobacillus_plantarum
operon100_20869	Lactobacillus_plantarum
operon100_20870	Lactobacillus_casei
operon100_20871	Klebsiella_variicola
operon100_20872	Klebsiella_variicola
operon100_20873	Klebsiella_pneumoniae
operon100_20874	Klebsiella_pneumoniae
operon100_20875	Lactobacillus_helveticus
operon100_20876	Lactobacillus_paracasei
operon100_20877	Lactobacillus_fermentum
operon100_20878	Klebsiella_pneumoniae
operon100_20879	Citrobacter_freundii
operon100_20880	Citrobacter_freundii
operon100_20881	Citrobacter_freundii
operon100_20882	Citrobacter_koseri
operon100_20883	Desulfitobacterium_metallireducens
operon100_20884	Desulfobacterium_autotrophicum
operon100_20885	Desulfotomaculum_carboxydivorans
operon100_20886	Citrobacter_freundii
operon100_20887	Clostridium_pasteurianum
operon100_20888	Citrobacter_sp
operon100_20889	Clostridium_cellulolyticum
operon100_20890	Colwellia_psychrerythraea
operon100_20891	Clostridium_perfringens
operon100_20892	Celeribacter_marinus
operon100_20893	Chlamydia_pecorum
operon100_20894	Chlorobium_limicola
operon100_20895	Citrobacter_amalonaticus
operon100_20896	Desulfotomaculum_kuznetsovii
operon100_20897	Corynebacterium_urealyticum
operon100_20898	Corynebacterium_sp
operon100_20899	Criblamydia_sequanensis
operon100_20900	Corynebacterium_sp
operon100_20901	Corynebacterium_vitaeruminis
operon100_20902	Klebsiella_pneumoniae
operon100_20903	Klebsiella_pneumoniae
operon100_20904	Corynebacterium_ulcerans
operon100_20905	Escherichia_coli
operon100_20906	Comamonas_testosteroni
operon100_20907	Desulfotomaculum_reducens
operon100_20908	Desulfovibrio_vulgaris
operon100_20909	Dialister_invisus
operon100_20910	Edwardsiella_tarda
operon100_20911	Elizabethkingia_meningoseptica
operon100_20912	Commensalibacter_intestini
operon100_20913	Comamonas_testosteroni
operon100_20914	Corynebacterium_aurimucosum
operon100_20915	Cronobacter_sakazakii
operon100_20916	Corynebacterium_amycolatum
operon100_20917	Bacillus_subtilis
operon100_20918	Bacillus_thuringiensis
operon100_20919	Bacteroides_sp
operon100_20920	Bacterium_L
operon100_20921	Bacillus_mycoides
operon100_20922	Bacillus_mycoides
operon100_20923	Bacillus_mycoides
operon100_20924	Bacillus_pumilus
operon100_20925	Bacillus_pumilus
operon100_20926	Bacillus_anthracis
operon100_20927	Bacillus_anthracis
operon100_20928	Bacillus_anthracis
operon100_20929	Bacillus_anthracis
operon100_20930	Bacillus_subtilis
operon100_20931	Bacillus_thuringiensis
operon100_20932	Bacillus_thuringiensis
operon100_20933	Bacillus_subtilis
operon100_20934	Bacillus_pumilus
operon100_20935	Stenotrophomonas_maltophilia
operon100_20936	Stenotrophomonas_rhizophila
operon100_20937	Streptococcus_gallolyticus
operon100_20938	Streptococcus_infantarius
operon100_20939	Staphylococcus_aureus
operon100_20940	Staphylococcus_aureus
operon100_20941	Staphylococcus_aureus
operon100_20942	Staphylococcus_epidermidis
operon100_20943	Staphylococcus_aureus
operon100_20944	Stenotrophomonas_humi
operon100_20945	Bacillus_sp
operon100_20946	Bacillus_sp
operon100_20947	Bacillus_sp
operon100_20948	Bacillus_sp
operon100_20949	Bacillus_subtilis
operon100_20950	Staphylococcus_haemolyticus
operon100_20951	Staphylococcus_lugdunensis
operon100_20952	Staphylococcus_saprophyticus
operon100_20953	Staphylococcus_schleiferi
operon100_20954	Staphylococcus_warneri
operon100_20955	Bacillus_anthracis
operon100_20956	Burkholderia_pseudomallei
operon100_20957	Burkholderia_pseudomallei
operon100_20958	Burkholderia_pseudomallei
operon100_20959	Campylobacter_coli
operon100_20960	Burkholderia_sp
operon100_20961	Burkholderia_pyrrocinia
operon100_20962	Burkholderia_sp
operon100_20963	Burkholderia_pseudomallei
operon100_20964	Burkholderia_pseudomallei
operon100_20965	Burkholderia_pseudomallei
operon100_20966	Campylobacter_coli
operon100_20967	Burkholderia_thailandensis
operon100_20968	Burkholderia_sp
operon100_20969	Burkholderia_vietnamiensis
operon100_20970	Burkholderia_ubonensis
operon100_20971	Campylobacter_coli
operon100_20972	Campylobacter_jejuni
operon100_20973	Burkholderia_sp
operon100_20974	Calothrix_sp
operon100_20975	Burkholderia_pseudomallei
operon100_20976	Bacillus_anthracis
operon100_20977	Bacillus_anthracis
operon100_20978	Bacillus_endophyticus
operon100_20979	Bacillus_licheniformis
operon100_20980	Bacillus_coagulans
operon100_20981	Bacillus_amyloliquefaciens
operon100_20982	Bacillus_anthracis
operon100_20983	Bacillus_amyloliquefaciens
operon100_20984	Bacillus_anthracis
operon100_20985	Bacillus_megaterium
operon100_20986	Bacillus_cereus
operon100_20987	Bacillus_cereus
operon100_20988	Bacteroides_thetaiotaomicron
operon100_20989	Burkholderia_pseudomallei
operon100_20990	Burkholderia_pseudomallei
operon100_20991	Bacillus_coagulans
operon100_20992	Bacillus_megaterium
operon100_20993	Bacillus_cereus
operon100_20994	Bacillus_cereus
operon100_20995	Bacillus_cellulosilyticus
operon100_20996	Staphylococcus_aureus
operon100_20997	Staphylococcus_aureus
operon100_20998	Staphylococcus_aureus
operon100_20999	Staphylococcus_aureus
operon100_21000	Staphylococcus_aureus
operon100_21001	Staphylococcus_aureus
operon100_21002	Staphylococcus_aureus
operon100_21003	Staphylococcus_aureus
operon100_21004	Staphylococcus_aureus
operon100_21005	Sphingobium_sp
operon100_21006	Staphylococcus_aureus
operon100_21007	Shimwellia_blattae
operon100_21008	Shigella_sonnei
operon100_21009	Staphylococcus_aureus
operon100_21010	Spiroplasma_melliferum
operon100_21011	Staphylococcus_aureus
operon100_21012	Staphylococcus_aureus
operon100_21013	Vibrio_cholerae
operon100_21014	Vibrio_cholerae
operon100_21015	Vibrio_harveyi
operon100_21016	Vibrio_parahaemolyticus
operon100_21017	Vibrio_parahaemolyticus
operon100_21018	Vibrio_vulnificus
operon100_21019	Vibrio_tubiashii
operon100_21020	Vibrio_vulnificus
operon100_21021	Vibrio_parahaemolyticus
operon100_21022	Vibrio_vulnificus
operon100_21023	Streptococcus_pneumoniae
operon100_21024	Staphylococcus_aureus
operon100_21025	Staphylococcus_aureus
operon100_21026	Staphylococcus_aureus
operon100_21027	Staphylococcus_aureus
operon100_21028	Staphylococcus_aureus
operon100_21029	Staphylococcus_aureus
operon100_21030	Staphylococcus_aureus
operon100_21031	Staphylococcus_aureus
operon100_21032	Sphingobacterium_sp
operon100_21033	Streptococcus_pneumoniae
operon100_21034	Streptococcus_pneumoniae
operon100_21035	Streptococcus_pneumoniae
operon100_21036	Streptococcus_pneumoniae
operon100_21037	Streptococcus_pneumoniae
operon100_21038	Streptococcus_mutans
operon100_21039	Streptococcus_mitis
operon100_21040	Streptococcus_mutans
operon100_21041	Streptococcus_pneumoniae
operon100_21042	Streptococcus_pneumoniae
operon100_21043	Streptococcus_pneumoniae
operon100_21044	Staphylococcus_aureus
operon100_21045	Staphylococcus_aureus
operon100_21046	Streptococcus_pneumoniae
operon100_21047	Streptococcus_pneumoniae
operon100_21048	Streptococcus_pneumoniae
operon100_21049	Staphylococcus_aureus
operon100_21050	Streptococcus_pneumoniae
operon100_21051	Staphylococcus_aureus
operon100_21052	Staphylococcus_aureus
operon100_21053	Staphylococcus_aureus
operon100_21054	Staphylococcus_aureus
operon100_21055	Staphylococcus_aureus
operon100_21056	Staphylococcus_aureus
operon100_21057	Sodalis_glossinidius
operon100_21058	Staphylococcus_aureus
operon100_21059	Staphylococcus_aureus
operon100_21060	Staphylococcus_aureus
operon100_21061	Streptococcus_pneumoniae
operon100_21062	Streptococcus_pneumoniae
operon100_21063	Streptococcus_pneumoniae
operon100_21064	Streptococcus_mitis
operon100_21065	Staphylococcus_aureus
operon100_21066	Streptococcus_pneumoniae
operon100_21067	Streptococcus_pneumoniae
operon100_21068	Escherichia_coli
operon100_21069	Acinetobacter_sp
operon100_21070	Escherichia_coli
operon100_21071	Escherichia_coli
operon100_21072	Escherichia_coli
operon100_21073	Actinobacillus_pleuropneumoniae
operon100_21074	Acinetobacter_baumannii
operon100_21075	Acinetobacter_sp
operon100_21076	Escherichia_coli
operon100_21077	Escherichia_coli
operon100_21078	Escherichia_coli
operon100_21079	Escherichia_coli
operon100_21080	Escherichia_coli
operon100_21081	Escherichia_coli
operon100_21082	Escherichia_coli
operon100_21083	Escherichia_coli
operon100_21084	Aerococcus_urinaehominis
operon100_21085	Acinetobacter_baumannii
operon100_21086	Acinetobacter_baumannii
operon100_21087	Anabaena_sp
operon100_21088	Arcanobacterium_haemolyticum
operon100_21089	Archangium_gephyra
operon100_21090	Arcobacter_butzleri
operon100_21091	Arcobacter_butzleri
operon100_21092	Acinetobacter_baumannii
operon100_21093	Actinobaculum_suis
operon100_21094	Acinetobacter_baumannii
operon100_21095	Aerococcus_viridans
operon100_21096	Aerococcus_christensenii
operon100_21097	Acinetobacter_baumannii
operon100_21098	Acinetobacter_baumannii
operon100_21099	Acinetobacter_baumannii
operon100_21100	Acinetobacter_baumannii
operon100_21101	Acinetobacter_baumannii
operon100_21102	Escherichia_coli
operon100_21103	Escherichia_coli
operon100_21104	Escherichia_coli
operon100_21105	Jannaschia_aquimarina
operon100_21106	Escherichia_coli
operon100_21107	Escherichia_coli
operon100_21108	Escherichia_coli
operon100_21109	Escherichia_coli
operon100_21110	Escherichia_coli
operon100_21111	Holospora_obtusa
operon100_21112	Geobacter_lovleyi
operon100_21113	Geobacillus_stearothermophilus
operon100_21114	Klebsiella_oxytoca
operon100_21115	Geobacter_metallireducens
operon100_21116	Kitasatospora_griseola
operon100_21117	Janthinobacterium_sp
operon100_21118	Jeotgalibacillus_sp
operon100_21119	Geobacillus_thermoleovorans
operon100_21120	
operon100_21121	Escherichia_coli
operon100_21122	Escherichia_coli
operon100_21123	Escherichia_coli
operon100_21124	Escherichia_coli
operon100_21125	Escherichia_coli
operon100_21126	Escherichia_coli
operon100_21127	Escherichia_coli
operon100_21128	Escherichia_coli
operon100_21129	Escherichia_coli
operon100_21130	Escherichia_coli
operon100_21131	Escherichia_coli
operon100_21132	Escherichia_coli
operon100_21133	Escherichia_coli
operon100_21134	Escherichia_coli
operon100_21135	Escherichia_coli
operon100_21136	Escherichia_coli
operon100_21137	Escherichia_coli
operon100_21138	Escherichia_coli
operon100_21139	Escherichia_coli
operon100_21140	Escherichia_coli
operon100_21141	Escherichia_coli
operon100_21142	Escherichia_coli
operon100_21143	Arcobacter_nitrofigilis
operon100_21144	Yersinia_frederiksenii
operon100_21145	Yersinia_pestis
operon100_21146	Xylophilus_sp
operon100_21147	Yersinia_enterocolitica
operon100_21148	Xylanimonas_cellulosilytica
operon100_21149	Yersinia_pestis
operon100_21150	Bacillus_amyloliquefaciens
operon100_21151	Yersinia_pestis
operon100_21152	Yersinia_enterocolitica
operon100_21153	Acetobacteraceae_bacterium
operon100_21154	Yersinia_pestis
operon100_21155	Yersinia_pestis
operon100_21156	Yersinia_pestis
operon100_21157	Acinetobacter_baumannii
operon100_21158	Acinetobacter_baumannii
operon100_21159	Acetobacter_cerevisiae
operon100_21160	Burkholderia_cepacia
operon100_21161	Bartonella_bovis
operon100_21162	Bdellovibrio_bacteriovorus
operon100_21163	Bifidobacterium_coryneforme
operon100_21164	Bifidobacterium_thermophilum
operon100_21165	Bifidobacterium_longum
operon100_21166	Brenneria_sp
operon100_21167	Burkholderia_cepacia
operon100_21168	Brucella_suis
operon100_21169	Burkholderia_cepacia
operon100_21170	Burkholderia_cenocepacia
operon100_21171	Burkholderia_jiangsuensis
operon100_21172	Burkholderia_pseudomallei
operon100_21173	Burkholderia_pseudomallei
operon100_21174	Yersinia_pseudotuberculosis
operon100_21175	Alicyclobacillus_acidocaldarius
operon100_21176	Agrobacterium_sp
operon100_21177	Aliivibrio_salmonicida
operon100_21178	Aeromonas_media
operon100_21179	Alicyclobacillus_hesperidum
operon100_21180	Vibrio_parahaemolyticus
operon100_21181	Vibrio_parahaemolyticus
operon100_21182	Agromyces_sp
operon100_21183	Acinetobacter_baumannii
operon100_21184	Aeromonas_caviae
operon100_21185	Arthrobacter_alpinus
operon100_21186	Arthrobacter_sp
operon100_21187	Atopobium_vaginae
operon100_21188	Azoarcus_sp
operon100_21189	Bacillus_amyloliquefaciens
operon100_21190	Aeromonas_caviae
operon100_21191	Aeromonas_hydrophila
operon100_21192	Aeromonas_hydrophila
operon100_21193	Vibrio_mimicus
operon100_21194	Vibrio_fischeri
operon100_21195	Vibrio_fluvialis
operon100_21196	Thermodesulfatator_indicus
operon100_21197	Tatumella_morbirosei
operon100_21198	Thermanaerovibrio_acidaminovorans
operon100_21199	Yersinia_pseudotuberculosis
operon100_21200	Yersinia_rohdei
operon100_21201	Vibrio_cholerae
operon100_21202	Ureaplasma_urealyticum
operon100_21203	Thermoanaerobacterium_thermosaccharolyticum
operon100_21204	Xanthomonas_translucens
operon100_21205	Virgibacillus_sp
operon100_21206	Weissella_cibaria
operon100_21207	Vibrio_mimicus
operon100_21208	Vibrio_parahaemolyticus
operon100_21209	Thermoanaerobacter_mathranii
operon100_21210	Thermobifida_cellulosilytica
operon100_21211	Vibrio_harveyi
operon100_21212	Vibrio_parahaemolyticus
operon100_21213	Vibrio_vulnificus
operon100_21214	Bacillus_anthracis
operon100_21215	Bacillus_anthracis
operon100_21216	Bacillus_anthracis
operon100_21217	Anoxybacillus_gonensis
operon100_21218	Azoarcus_sp
operon100_21219	Anaeromyxobacter_sp
operon100_21220	Bacillus_anthracis
operon100_21221	Anoxybacillus_gonensis
operon100_21222	Blattabacterium_sp
operon100_21223	Bordetella_holmesii
operon100_21224	Arthrobacter_sp
operon100_21225	Archangium_gephyra
operon100_21226	Bifidobacterium_pseudolongum
operon100_21227	Aeromonas_veronii
operon100_21228	Bacillus_sp
operon100_21229	Bacillus_sp
operon100_21230	Bacillus_pumilus
operon100_21231	Bacillus_megaterium
operon100_21232	Bacillus_megaterium
operon100_21233	Bacillus_megaterium
operon100_21234	Bacillus_sp
operon100_21235	Bacillus_sp
operon100_21236	Bacillus_methylotrophicus
operon100_21237	Amycolatopsis_japonica
operon100_21238	Anabaena_sp
operon100_21239	Aeromonas_hydrophila
operon100_21240	Aeromonas_media
operon100_21241	Bacillus_methylotrophicus
operon100_21242	Bacillus_pumilus
operon100_21243	Alteromonas_macleodii
operon100_21244	Alteromonas_sp
operon100_21245	Bifidobacterium_breve
operon100_21246	Bacteroides_vulgatus
operon100_21247	Bacillus_thuringiensis
operon100_21248	Bacillus_subtilis
operon100_21249	Bacillus_subtilis
operon100_21250	Bacillus_subtilis
operon100_21251	Bacillus_subtilis
operon100_21252	Basilea_psittacipulmonis
operon100_21253	Bacteroides_fragilis
operon100_21254	Klebsiella_pneumoniae
operon100_21255	Klebsiella_pneumoniae
operon100_21256	Klebsiella_pneumoniae
operon100_21257	Bacillus_weihenstephanensis
operon100_21258	Bacteroides_sp
operon100_21259	Bacteroides_fragilis
operon100_21260	Bacteroides_fragilis
operon100_21261	Bacillus_thuringiensis
operon100_21262	Burkholderia_cenocepacia
operon100_21263	Burkholderia_cepacia
operon100_21264	Burkholderia_multivorans
operon100_21265	Burkholderia_oklahomensis
operon100_21266	Bibersteinia_trehalosi
operon100_21267	Bordetella_holmesii
operon100_21268	Bifidobacterium_longum
operon100_21269	Brucella_suis
operon100_21270	Bacillus_thuringiensis
operon100_21271	Bacillus_thuringiensis
operon100_21272	Bacillus_thuringiensis
operon100_21273	Bosea_sp
operon100_21274	Bradyrhizobium_sp
operon100_21275	Brevibacillus_brevis
operon100_21276	Brevibacillus_laterosporus
operon100_21277	Brevibacillus_laterosporus
operon100_21278	Bacillus_cereus
operon100_21279	Burkholderia_sp
operon100_21280	Burkholderia_sp
operon100_21281	Burkholderia_sp
operon100_21282	Corynebacterium_ulcerans
operon100_21283	Burkholderia_vietnamiensis
operon100_21284	Burkholderia_sp
operon100_21285	Burkholderia_pseudomallei
operon100_21286	Burkholderia_sp
operon100_21287	Corynebacterium_humireducens
operon100_21288	Corynebacterium_deserti
operon100_21289	Cycloclasticus_sp
operon100_21290	Corynebacterium_pseudotuberculosis
operon100_21291	Cyanothece_sp
operon100_21292	Cronobacter_muytjensii
operon100_21293	Cupriavidus_sp
operon100_21294	Corynebacterium_efficiens
operon100_21295	Corynebacterium_testudinoris
operon100_21296	Burkholderia_ubonensis
operon100_21297	Chryseobacterium_taiwanense
operon100_21298	Citrobacter_amalonaticus
operon100_21299	Burkholderia_pseudomallei
operon100_21300	Burkholderia_pseudomallei
operon100_21301	Burkholderia_pseudomallei
operon100_21302	Citrobacter_amalonaticus
operon100_21303	Clostridium_autoethanogenum
operon100_21304	Chlamydia_trachomatis
operon100_21305	Chryseobacterium_sp
operon100_21306	Cellulophaga_baltica
operon100_21307	Burkholderia_pseudomallei
operon100_21308	Burkholderia_pseudomallei
operon100_21309	Burkholderia_thailandensis
operon100_21310	Burkholderia_ubonensis
operon100_21311	Burkholderia_pseudomallei
operon100_21312	Burkholderia_pseudomallei
operon100_21313	Burkholderia_pseudomallei
operon100_21314	Dokdonia_sp
operon100_21315	Clostridium_perfringens
operon100_21316	Clostridium_sp
operon100_21317	Clostridium_perfringens
operon100_21318	Clostridium_saccharoperbutylacetonicum
operon100_21319	Clostridium_perfringens
operon100_21320	Clostridium_stercorarium
operon100_21321	Clostridium_thermocellum
operon100_21322	Colwellia_sp
operon100_21323	Colwellia_sp
operon100_21324	Corynebacterium_callunae
operon100_21325	Clostridium_saccharobutylicum
operon100_21326	Bacillus_cereus
operon100_21327	Bacillus_cereus
operon100_21328	Bacillus_anthracis
operon100_21329	Bacillus_anthracis
operon100_21330	Bacillus_anthracis
operon100_21331	Bacillus_cereus
operon100_21332	Bacillus_cereus
operon100_21333	Bacillus_cereus
operon100_21334	Bacillus_cereus
operon100_21335	Clostridium_pasteurianum
operon100_21336	Cylindrospermopsis_raciborskii
operon100_21337	Delftia_sp
operon100_21338	Desulfitobacterium_metallireducens
operon100_21339	Desulfohalobium_retbaense
operon100_21340	Edwardsiella_tarda
operon100_21341	Desulfurivibrio_alkaliphilus
operon100_21342	Enterobacter_aerogenes
operon100_21343	Desulfotomaculum_carboxydivorans
operon100_21344	Endozoicomonas_elysicola
operon100_21345	Clostridium_botulinum
operon100_21346	Clostridium_butyricum
operon100_21347	Clostridium_butyricum
operon100_21348	Clostridium_butyricum
operon100_21349	Clostridium_cellulovorans
operon100_21350	Clostridium_pasteurianum
operon100_21351	Clostridium_carboxidivorans
operon100_21352	Clostridium_kluyveri
operon100_21353	Enterobacter_sp
operon100_21354	Enterobacter_sp
operon100_21355	Enterobacter_sp
operon100_21356	Enterobacter_aerogenes
operon100_21357	Escherichia_coli
operon100_21358	Escherichia_coli
operon100_21359	Escherichia_coli
operon100_21360	Enterobacter_cloacae
operon100_21361	Enterobacter_sp
operon100_21362	Enterobacter_aerogenes
operon100_21363	Enterococcus_gallinarum
operon100_21364	Enterococcus_faecium
operon100_21365	Enterobacter_cloacae
operon100_21366	Enterobacter_asburiae
operon100_21367	Enterococcus_faecium
operon100_21368	Enterobacter_sp
operon100_21369	Escherichia_coli
operon100_21370	Escherichia_coli
operon100_21371	Escherichia_coli
operon100_21372	Erwinia_amylovora
operon100_21373	Erwinia_sp
operon100_21374	Flavobacterium_aquatile
operon100_21375	Leifsonia_sp
operon100_21376	Escherichia_coli
operon100_21377	Escherichia_coli
operon100_21378	Escherichia_coli
operon100_21379	Escherichia_coli
operon100_21380	Escherichia_coli
operon100_21381	Escherichia_coli
operon100_21382	Escherichia_coli
operon100_21383	Escherichia_coli
operon100_21384	Escherichia_coli
operon100_21385	Escherichia_coli
operon100_21386	Escherichia_coli
operon100_21387	Escherichia_coli
operon100_21388	Enterococcus_faecalis
operon100_21389	Eubacteriaceae_bacterium
operon100_21390	Escherichia_coli
operon100_21391	Escherichia_coli
operon100_21392	Escherichia_coli
operon100_21393	Eubacterium_acidaminophilum
operon100_21394	Escherichia_coli
operon100_21395	Eubacterium_acidaminophilum
operon100_21396	Escherichia_fergusonii
operon100_21397	Escherichia_coli
operon100_21398	Escherichia_coli
operon100_21399	Escherichia_coli
operon100_21400	Escherichia_coli
operon100_21401	Escherichia_coli
operon100_21402	Escherichia_coli
operon100_21403	Escherichia_coli
operon100_21404	Fibrisoma_limi
operon100_21405	Escherichia_coli
operon100_21406	Escherichia_coli
operon100_21407	Escherichia_coli
operon100_21408	Escherichia_coli
operon100_21409	Escherichia_coli
operon100_21410	Enterobacter_sp
operon100_21411	Enterococcus_faecalis
operon100_21412	Escherichia_coli
operon100_21413	Exiguobacterium_sibiricum
operon100_21414	Escherichia_coli
operon100_21415	Eubacterium_rectale
operon100_21416	Finegoldia_magna
operon100_21417	Exiguobacterium_sp
operon100_21418	Escherichia_coli
operon100_21419	Escherichia_coli
operon100_21420	Escherichia_coli
operon100_21421	Escherichia_coli
operon100_21422	Leisingera_sp
operon100_21423	Fusobacterium_nucleatum
operon100_21424	Francisella_tularensis
operon100_21425	Francisella_tularensis
operon100_21426	Ilumatobacter_coccineus
operon100_21427	Geobacter_sp
operon100_21428	Geobacillus_thermoleovorans
operon100_21429	Geobacter_bemidjiensis
operon100_21430	Geobacillus_sp
operon100_21431	Flavobacterium_psychrophilum
operon100_21432	Flavobacterium_psychrophilum
operon100_21433	Hyphomonas_neptunium
operon100_21434	Hafnia_alvei
operon100_21435	Gluconobacter_japonicus
operon100_21436	Krokinobacter_sp
operon100_21437	Halothece_sp
operon100_21438	Kingella_kingae
operon100_21439	Janthinobacterium_sp
operon100_21440	Joostella_marina
operon100_21441	Haemophilus_influenzae
operon100_21442	Hyphomonas_atlantica
operon100_21443	Geobacillus_thermoglucosidasius
operon100_21444	Klebsiella_pneumoniae
operon100_21445	Klebsiella_pneumoniae
operon100_21446	Klebsiella_pneumoniae
operon100_21447	Klebsiella_quasipneumoniae
operon100_21448	Klebsiella_pneumoniae
operon100_21449	Klebsiella_oxytoca
operon100_21450	Klebsiella_oxytoca
operon100_21451	Kitasatospora_setae
operon100_21452	Klebsiella_variicola
operon100_21453	Klebsiella_pneumoniae
operon100_21454	Klebsiella_pneumoniae
operon100_21455	Klebsiella_pneumoniae
operon100_21456	Geobacillus_sp
operon100_21457	Geobacillus_sp
operon100_21458	Klebsiella_variicola
operon100_21459	Krokinobacter_sp
operon100_21460	Klebsiella_pneumoniae
operon100_21461	Klebsiella_pneumoniae
operon100_21462	Lysobacter_sp
operon100_21463	Lactobacillus_casei
operon100_21464	Lactobacillus_delbrueckii
operon100_21465	Labrenzia_sp
operon100_21466	Lactobacillus_delbrueckii
operon100_21467	Lactobacillus_crispatus
operon100_21468	Lactobacillus_gasseri
operon100_21469	Lactobacillus_mucosae
operon100_21470	Lactobacillus_mucosae
operon100_21471	Lactobacillus_paracasei
operon100_21472	Lactobacillus_delbrueckii
operon100_21473	Leptolyngbya_sp
operon100_21474	Listeria_monocytogenes
operon100_21475	Lactobacillus_salivarius
operon100_21476	Legionella_oakridgensis
operon100_21477	Listeria_monocytogenes
operon100_21478	Lactobacillus_plantarum
operon100_21479	Leptotrichia_buccalis
operon100_21480	Listeria_monocytogenes
operon100_21481	Listeria_monocytogenes
operon100_21482	Massilia_sp
operon100_21483	Listeria_monocytogenes
